category_id,category
387,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Подтяжки
388,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Солнцезащитные очки
389,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Перчатки и рукавицы
390,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин > Шарфы
391,Одежда и аксессуары > Аксессуары > Аксессуары для мужчин
392,Одежда и аксессуары > Аксессуары > Аксессуары для девочек > Шляпы
393,Одежда и аксессуары > Аксессуары > Аксессуары для девочек > Перчатки и рукавицы
394,Одежда и аксессуары > Аксессуары > Аксессуары для девочек > Ремни
395,Одежда и аксессуары > Аксессуары > Аксессуары для девочек > Шарфы
396,Одежда и аксессуары > Аксессуары > Аксессуары для девочек > Солнцезащитные очки
397,Одежда и аксессуары > Аксессуары > Аксессуары для девочек
398,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Галстуки
399,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Подтяжки
400,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Кошельки
401,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Перчатки и рукавицы
402,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Шляпы
403,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Шарфы
404,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Ремни
405,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков > Солнцезащитные очки
406,Одежда и аксессуары > Аксессуары > Аксессуары для мальчиков
407,Одежда и аксессуары > Аксессуары
408,Одежда и аксессуары > Обувь > Женская обувь > Сапоги и ботинки
409,Одежда и аксессуары > Обувь > Женская обувь > Обувь на каблуке
410,Одежда и аксессуары > Обувь > Женская обувь > Модные кроссовки
411,Одежда и аксессуары > Обувь > Женская обувь > Тапочки
412,Одежда и аксессуары > Обувь > Женская обувь > Сандалии
413,Одежда и аксессуары > Обувь > Женская обувь > Обувь на плоской подошве
414,Одежда и аксессуары > Обувь > Женская обувь > Спортивная обувь
415,Одежда и аксессуары > Обувь > Женская обувь
416,Одежда и аксессуары > Обувь > Мужская обувь > Сандалии
417,Одежда и аксессуары > Обувь > Мужская обувь > Повседневная и классическая обувь
418,Одежда и аксессуары > Обувь > Мужская обувь > Сапоги и ботинки
419,Одежда и аксессуары > Обувь > Мужская обувь > Спортивная обувь
420,Одежда и аксессуары > Обувь > Мужская обувь > Тапочки
421,Одежда и аксессуары > Обувь > Мужская обувь > Модные кроссовки
422,Одежда и аксессуары > Обувь > Мужская обувь
423,Одежда и аксессуары > Обувь > Детская обувь > Обувь для младенцев-мальчиков
424,Одежда и аксессуары > Обувь > Обувь для младенцев > Обувь для младенцев-мальчиков
425,Одежда и аксессуары > Обувь > Детская обувь > Обувь для младенцев-девочек
426,Одежда и аксессуары > Обувь > Обувь для младенцев > Обувь для младенцев-девочек
427,Одежда и аксессуары > Обувь > Детская обувь
428,Одежда и аксессуары > Обувь > Обувь для младенцев
429,Одежда и аксессуары > Обувь
430,Одежда и аксессуары > Одежда > Женская одежда > Блузы и кофты > Топы и футболки
431,Одежда и аксессуары > Одежда > Женская одежда > Чулочно-носочные изделия > Носки
432,Одежда и аксессуары > Одежда > Женская одежда > Чулочно-носочные изделия > Теплые чулочно-носочные изделия
